TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 08:00,01F3286N,01F3252N,31,97,172
2024/04/29 08:00,01F3227S,01F3252S,31,100,198
2024/04/29 08:00,01F3366N,01F3286N,31,97,150
2024/04/29 08:00,01F3252S,01F3286S,31,100,143
2024/04/29 08:00,01F3398N,01F3366N,31,97,180
2024/04/29 08:00,01F3286S,01F3366S,31,79,187
2024/04/29 08:00,01F3460N,01F3398N,31,72,202
2024/04/29 08:00,01F3366S,01F3398S,31,86,222
2024/04/29 08:00,01F3535N,01F3460N,31,64,233
2024/04/29 08:00,01F3398S,01F3460S,31,90,206
2024/04/29 08:00,01F3559N,01F3535N,31,86,244
2024/04/29 08:00,01F3460S,01F3535S,31,90,195
2024/04/29 08:00,01F3590N,01F3559N,31,68,240
2024/04/29 08:00,01F3535S,01F3561S,31,93,191
2024/04/29 08:00,01F3640N,01F3590N,31,50,241
2024/04/29 08:00,03F3743S,01F3590N,31,0,0
2024/04/29 08:00,03F3854N,01F3590N,31,0,0
2024/04/29 08:00,01F3561S,01F3590S,31,97,180
2024/04/29 08:00,01F3676N,01F3640N,31,68,202
2024/04/29 08:00,01F3590S,01F3640S,31,93,249
2024/04/29 08:00,03F3743S,01F3640S,31,97,8
2024/04/29 08:00,03F3854N,01F3640S,31,86,8
2024/04/29 08:00,01F3696N,01F3676N,31,90,185
2024/04/29 08:00,01F3640S,01F3676S,31,97,200
2024/04/29 08:00,01F3676S,01F3686S,31,97,205
2024/04/29 08:00,01F3736N,01F3696N,31,90,7
2024/04/29 08:00,01F3686S,01F3736S,31,91,38
2024/04/29 08:00,01F0099S,01H0163S,31,43,67
2024/04/29 08:00,03F0087S,01H0163S,31,36,74
2024/04/29 08:00,03F0116N,01H0163S,31,28,17
2024/04/29 08:00,01H0200N,01H0174N,31,82,51
2024/04/29 08:00,01H0208N,01H0200N,31,18,159
2024/04/29 08:00,01H0163S,01H0206S,31,82,82
2024/04/29 08:00,01H0271N,01H0208N,31,36,266
2024/04/29 08:00,01F0340N,01H0271N,31,32,168
2024/04/29 08:00,01H0333N,01H0271N,31,25,111
2024/04/29 08:00,01H0206S,01H0305S,31,93,163
2024/04/29 08:00,01H0447N,01H0333N,31,97,95
2024/04/29 08:00,01H0305S,01H0334S,31,97,104
2024/04/29 08:00,01H0579N,01H0447N,31,100,143
2024/04/29 08:00,01F0339S,01H0447S,31,90,126
2024/04/29 08:00,01H0334S,01H0447S,31,93,91
2024/04/29 08:00,01F0633N,01H0579N,31,72,61
2024/04/29 08:00,01H0608N,01H0579N,31,86,74
2024/04/29 08:00,01H0447S,01H0579S,31,72,175
2024/04/29 08:00,01F0750N,01H0608N,31,97,138
2024/04/29 08:00,01F0578S,01H0610S,31,54,80
2024/04/29 08:00,01H0579S,01H0610S,31,79,111
2024/04/29 08:00,03A0041N,03A0015N,31,75,78
2024/04/29 08:00,03F0201S,03A0041N,31,54,88
2024/04/29 08:00,03F0217N,03A0041N,31,50,72
2024/04/29 08:00,03A0015S,03A0041S,31,72,77
2024/04/29 08:00,03F0054N,03F0021N,31,91,30
2024/04/29 08:00,01F0099S,03F0054N,31,0,0
2024/04/29 08:00,01F0147N,03F0054N,31,93,11
2024/04/29 08:00,01H0174N,03F0054N,31,100,5
2024/04/29 08:00,03F0116N,03F0054N,31,95,16
2024/04/29 08:00,03F0006S,03F0087S,31,57,180
2024/04/29 08:00,03F0140N,03F0116N,31,86,66
2024/04/29 08:00,01F0099S,03F0116S,31,50,46
2024/04/29 08:00,01F0147N,03F0116S,31,86,47
2024/04/29 08:00,01H0174N,03F0116S,31,108,31
2024/04/29 08:00,03F0087S,03F0116S,31,82,140
2024/04/29 08:00,03F0116S,03F0136S,31,86,180
2024/04/29 08:00,03F0150N,03F0140N,31,93,163
2024/04/29 08:00,03F0201N,03F0150N,31,64,271
2024/04/29 08:00,05F0001N,03F0150N,31,72,100
2024/04/29 08:00,03F0136S,03F0158S,31,93,198
2024/04/29 08:00,03A0041S,03F0201N,31,7,45
2024/04/29 08:00,03F0217N,03F0201N,31,36,177
2024/04/29 08:00,03F0158S,03F0201S,31,57,229
2024/04/29 08:00,05F0001N,03F0201S,31,46,42
2024/04/29 08:00,03F0301N,03F0217N,31,43,191
2024/04/29 08:00,03A0041S,03F0217S,31,68,48
2024/04/29 08:00,03F0201S,03F0217S,31,90,191
2024/04/29 08:00,03F0338N,03F0301N,31,90,165
2024/04/29 08:00,03F0217S,03F0301S,31,86,137
2024/04/29 08:00,03F0301S,03F0337S,31,25,174
2024/04/29 08:00,03F0394N,03F0338N,31,21,182
2024/04/29 08:00,03F0447N,03F0394N,31,72,293
2024/04/29 08:00,03F0337S,03F0394S,31,75,198
2024/04/29 08:00,03F0498N,03F0447N,31,46,339
2024/04/29 08:00,03F0394S,03F0447S,31,75,235
2024/04/29 08:00,03F0525N,03F0498N,31,61,286
2024/04/29 08:00,03F0447S,03F0498S,31,79,354
2024/04/29 08:00,01F0511S,03F0525N,31,68,16
2024/04/29 08:00,01F0532N,03F0525N,31,68,10
2024/04/29 08:00,03F0559N,03F0525N,31,104,168
2024/04/29 08:00,03F0498S,03F0525S,31,90,311
2024/04/29 08:00,03F0648N,03F0559N,31,104,155
2024/04/29 08:00,01F0511S,03F0559S,31,57,22
2024/04/29 08:00,01F0532N,03F0559S,31,57,1
2024/04/29 08:00,03F0525S,03F0559S,31,90,230
2024/04/29 08:00,03F0698N,03F0648N,31,104,83
2024/04/29 08:00,03F0559S,03F0648S,31,64,267
2024/04/29 08:00,03F0746N,03F0698N,31,108,99
2024/04/29 08:00,03F0648S,03F0698S,31,79,238
2024/04/29 08:00,03F0746S,03F0746N,31,3,1
2024/04/29 08:00,03F0783N,03F0746N,31,108,121
2024/04/29 08:00,03F0698S,03F0746S,31,93,252
2024/04/29 08:00,03F0846N,03F0783N,31,108,125
2024/04/29 08:00,03F0746S,03F0783S,31,100,274
2024/04/29 08:00,03F0783N,03F0783S,31,0,0
2024/04/29 08:00,03F0961N,03F0846N,31,108,74
2024/04/29 08:00,03F0783S,03F0846S,31,100,248
2024/04/29 08:00,03F0996N,03F0961N,31,104,86
2024/04/29 08:00,03F0846S,03F0961S,31,86,142
2024/04/29 08:00,01F0980S,03F0996N,31,7,14
2024/04/29 08:00,01F1045N,03F0996N,31,18,27
2024/04/29 08:00,03F1022N,03F0996N,31,21,110
2024/04/29 08:00,03F0961S,03F0996S,31,86,156
2024/04/29 08:00,03F1051N,03F1022N,31,93,162
2024/04/29 08:00,01F0980S,03F1022S,31,82,105
2024/04/29 08:00,01F1045N,03F1022S,31,72,4
2024/04/29 08:00,03F0996S,03F1022S,31,104,113
2024/04/29 08:00,03F1128N,03F1051N,31,104,143
2024/04/29 08:00,03F1022S,03F1051S,31,108,156
2024/04/29 08:00,03F1161N,03F1128N,31,108,121
2024/04/29 08:00,03F1051S,03F1128S,31,100,122
2024/04/29 08:00,03F1215N,03F1161N,31,111,86
2024/04/29 08:00,03F1128S,03F1161S,31,108,89
2024/04/29 08:00,03F1257N,03F1215N,31,115,86
2024/04/29 08:00,03F1161S,03F1215S,31,111,70
2024/04/29 08:00,03F1332N,03F1257N,31,111,84
2024/04/29 08:00,03F1215S,03F1257S,31,111,104
2024/04/29 08:00,03F1395N,03F1332N,31,111,72
2024/04/29 08:00,03F1257S,03F1332S,31,108,67
2024/04/29 08:00,03F1485N,03F1395N,31,111,78
2024/04/29 08:00,03F1332S,03F1395S,31,108,89
2024/04/29 08:00,03F1633N,03F1485N,31,111,82
2024/04/29 08:00,03F1395S,03F1485S,31,108,71
2024/04/29 08:00,03F1651N,03F1633N,31,111,125
2024/04/29 08:00,03F1485S,03F1633S,31,111,69
2024/04/29 08:00,01F1621S,03F1651N,31,0,0
2024/04/29 08:00,01F1664N,03F1651N,31,97,26
2024/04/29 08:00,03F1710N,03F1651N,31,108,103
2024/04/29 08:00,03F1633S,03F1651S,31,111,101
2024/04/29 08:00,03F1710S,03F1710N,31,3,4
2024/04/29 08:00,03F1739N,03F1710N,31,108,132
2024/04/29 08:00,01F1621S,03F1710S,31,93,2
2024/04/29 08:00,01F1664N,03F1710S,31,86,6
2024/04/29 08:00,03F1651S,03F1710S,31,108,86
2024/04/29 08:00,03F1779N,03F1739N,31,111,79
2024/04/29 08:00,03F1710S,03F1739S,31,108,134
2024/04/29 08:00,03F1739N,03F1739S,31,1,2
2024/04/29 08:00,03F1860N,03F1779N,31,108,77
2024/04/29 08:00,03F1739S,03F1779S,31,104,73
2024/04/29 08:00,03F1941N,03F1860N,31,108,99
2024/04/29 08:00,03F1779S,03F1860S,31,108,85
2024/04/29 08:00,01F1906S,03F1941N,31,82,9
2024/04/29 08:00,01F1960N,03F1941N,31,75,49
2024/04/29 08:00,03F1992N,03F1941N,31,108,119
2024/04/29 08:00,03F1860S,03F1944S,31,108,119
2024/04/29 08:00,01F1906S,03F1991S,31,75,10
2024/04/29 08:00,01F1960N,03F1991S,31,72,39
2024/04/29 08:00,03F1944S,03F1991S,31,108,110
2024/04/29 08:00,03F2066N,03F1992N,31,108,123
2024/04/29 08:00,03F2078N,03F2066N,31,97,208
2024/04/29 08:00,03F1991S,03F2066S,31,104,112
2024/04/29 08:00,03F2100N,03F2078N,31,100,196
2024/04/29 08:00,03F2066S,03F2079S,31,100,201
2024/04/29 08:00,03F2125N,03F2100N,31,104,171
2024/04/29 08:00,03F2079S,03F2100S,31,104,190
2024/04/29 08:00,03F2153N,03F2125N,31,108,196
2024/04/29 08:00,03F2100S,03F2129S,31,104,181
2024/04/29 08:00,03F2129S,03F2152S,31,100,281
2024/04/29 08:00,03F2194N,03F2153N,31,104,192
2024/04/29 08:00,03F2231N,03F2194N,31,111,167
2024/04/29 08:00,03F2152S,03F2194S,31,104,225
2024/04/29 08:00,03F2260N,03F2231N,31,104,128
2024/04/29 08:00,03F2194S,03F2235S,31,104,199
2024/04/29 08:00,03F2306N,03F2260N,31,111,92
2024/04/29 08:00,03F2235S,03F2261S,31,104,150
2024/04/29 08:00,03F2306S,03F2306N,31,0,3
2024/04/29 08:00,03F2336N,03F2306N,31,108,91
2024/04/29 08:00,03F2261S,03F2306S,31,108,95
2024/04/29 08:00,03F2415N,03F2336N,31,108,66
2024/04/29 08:00,03F2306S,03F2336S,31,104,112
2024/04/29 08:00,03F2336N,03F2336S,31,7,2
2024/04/29 08:00,03F2447N,03F2415N,31,111,48
2024/04/29 08:00,03F2336S,03F2415S,31,108,71
2024/04/29 08:00,03F2535N,03F2447N,31,108,53
2024/04/29 08:00,03F2415S,03F2447S,31,108,60
2024/04/29 08:00,03F2614N,03F2535N,31,111,38
2024/04/29 08:00,03F2447S,03F2535S,31,111,62
2024/04/29 08:00,03F2709N,03F2614N,31,111,41
2024/04/29 08:00,03F2535S,03F2614S,31,111,43
2024/04/29 08:00,03F2747N,03F2709N,31,108,58
2024/04/29 08:00,03F2614S,03F2709S,31,111,41
2024/04/29 08:00,03F2747S,03F2747N,31,10,1
2024/04/29 08:00,03F2777N,03F2747N,31,111,55
2024/04/29 08:00,03F2709S,03F2747S,31,108,62
2024/04/29 08:00,03F2840N,03F2777N,31,111,44
2024/04/29 08:00,03F2747S,03F2777S,31,115,55
2024/04/29 08:00,03F2777N,03F2777S,31,0,1
2024/04/29 08:00,03F2899N,03F2840N,31,108,49
2024/04/29 08:00,03F2777S,03F2840S,31,111,46
2024/04/29 08:00,03F2923N,03F2899N,31,115,51
2024/04/29 08:00,03F2840S,03F2899S,31,111,41
2024/04/29 08:00,03F2985N,03F2923N,31,108,44
2024/04/29 08:00,03F2899S,03F2923S,31,108,40
2024/04/29 08:00,03F3101N,03F2985N,31,109,44
2024/04/29 08:00,03F2923S,03F2985S,31,111,44
2024/04/29 08:00,03F3187N,03F3101N,31,108,48
2024/04/29 08:00,03F2985S,03F3101S,31,111,49
2024/04/29 08:00,03F3187S,03F3187N,31,0,0
2024/04/29 08:00,03F3211N,03F3187N,31,108,50
2024/04/29 08:00,03F3101S,03F3187S,31,109,64
2024/04/29 08:00,03F3259N,03F3211N,31,111,54
2024/04/29 08:00,03F3187S,03F3211S,31,108,60
2024/04/29 08:00,03F3211N,03F3211S,31,0,0
2024/04/29 08:00,03F3307N,03F3259N,31,108,58
2024/04/29 08:00,03F3211S,03F3259S,31,111,53
2024/04/29 08:00,03F3392N,03F3307N,31,108,71
2024/04/29 08:00,03F3259S,03F3307S,31,109,42
2024/04/29 08:00,03F3445N,03F3392N,31,108,82
2024/04/29 08:00,03F3307S,03F3392S,31,111,68
2024/04/29 08:00,01F3126S,03F3445N,31,0,0
2024/04/29 08:00,01F3185N,03F3445N,31,82,13
2024/04/29 08:00,03F3496N,03F3445N,31,108,65
2024/04/29 08:00,03F3392S,03F3445S,31,111,64
2024/04/29 08:00,03F3588N,03F3496N,31,111,68
2024/04/29 08:00,01F3126S,03F3496S,31,82,8
2024/04/29 08:00,01F3185N,03F3496S,31,90,1
2024/04/29 08:00,03F3445S,03F3496S,31,108,53
2024/04/29 08:00,03F3670N,03F3588N,31,111,94
2024/04/29 08:00,03F3496S,03F3588S,31,108,31
2024/04/29 08:00,03F3743N,03F3670N,31,108,94
2024/04/29 08:00,03F3588S,03F3670S,31,109,52
2024/04/29 08:00,01F3590S,03F3743N,31,0,0
2024/04/29 08:00,01F3640N,03F3743N,31,93,22
2024/04/29 08:00,03F3854N,03F3743N,31,108,36
2024/04/29 08:00,03F3670S,03F3743S,31,108,60
2024/04/29 08:00,03F3916N,03F3854N,31,104,69
2024/04/29 08:00,01F3590S,03F3854S,31,0,0
2024/04/29 08:00,01F3640N,03F3854S,31,93,8
2024/04/29 08:00,03F3743S,03F3854S,31,108,40
2024/04/29 08:00,03F3984N,03F3916N,31,104,57
2024/04/29 08:00,03F3854S,03F3916S,31,108,64
2024/04/29 08:00,03F3916S,03F3981S,31,108,51
2024/04/29 08:00,03F4021N,03F3984N,31,108,41
2024/04/29 08:00,03F3981S,03F4018S,31,108,38
2024/04/29 08:00,03F4142N,03F4021N,31,108,35
2024/04/29 08:00,03F4168N,03F4142N,31,108,41
2024/04/29 08:00,03F4018S,03F4142S,31,108,35
2024/04/29 08:00,03F4232N,03F4168N,31,108,55
2024/04/29 08:00,03F4142S,03F4168S,31,108,34
2024/04/29 08:00,03F4259N,03F4232N,31,104,14
2024/04/29 08:00,03F4168S,03F4232S,31,108,61
2024/04/29 08:00,03F4232S,03F4263S,31,106,22
2024/04/29 08:00,03F0158S,05F0000S,31,36,55
2024/04/29 08:00,03F0201N,05F0000S,31,50,25
2024/04/29 08:00,05F0055N,05F0001N,31,75,140
2024/04/29 08:00,05F0287N,05F0055N,31,72,131
2024/04/29 08:00,05F0000S,05F0055S,31,82,50
2024/04/29 08:00,05F0309N,05F0287N,31,90,102
2024/04/29 08:00,05F0055S,05F0287S,31,82,88
2024/04/29 08:00,05F0438N,05F0309N,31,97,57
2024/04/29 08:00,05F0287S,05F0309S,31,90,52
2024/04/29 08:00,05F0528N,05F0438N,31,97,11
2024/04/29 08:00,05F0309S,05F0439S,31,93,43
2024/04/29 08:00,05FR113S,05F0439S,31,104,40
2024/04/29 08:00,05F0439S,05F0494S,31,97,27
2024/04/29 08:00,05F0438N,05FR143N,31,104,20
