TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 15:10,01F0980S,03F1022S,31,82,75
2024/04/29 15:10,01F1045N,03F1022S,31,77,6
2024/04/29 15:10,03F0996S,03F1022S,31,104,55
2024/04/29 15:10,03F1128N,03F1051N,31,104,125
2024/04/29 15:10,03F1022S,03F1051S,31,108,109
2024/04/29 15:10,03F1161N,03F1128N,31,104,116
2024/04/29 15:10,03F1051S,03F1128S,31,100,111
2024/04/29 15:10,03F1215N,03F1161N,31,108,100
2024/04/29 15:10,03F1128S,03F1161S,31,104,87
2024/04/29 15:10,03F1257N,03F1215N,31,111,93
2024/04/29 15:10,03F1161S,03F1215S,31,109,72
2024/04/29 15:10,03F1332N,03F1257N,31,108,85
2024/04/29 15:10,03F1215S,03F1257S,31,108,88
2024/04/29 15:10,03F1395N,03F1332N,31,108,137
2024/04/29 15:10,03F1257S,03F1332S,31,108,75
2024/04/29 15:10,03F1485N,03F1395N,31,108,139
2024/04/29 15:10,03F1332S,03F1395S,31,108,88
2024/04/29 15:10,03F1633N,03F1485N,31,111,98
2024/04/29 15:10,03F1395S,03F1485S,31,108,80
2024/04/29 15:10,03F1651N,03F1633N,31,108,113
2024/04/29 15:10,03F1485S,03F1633S,31,108,87
2024/04/29 15:10,01F1621S,03F1651N,31,14,1
2024/04/29 15:10,01F1664N,03F1651N,31,97,19
2024/04/29 15:10,03F1710N,03F1651N,31,108,110
2024/04/29 15:10,03F1633S,03F1651S,31,108,91
2024/04/29 15:10,03F1710S,03F1710N,31,7,4
2024/04/29 15:10,03F1739N,03F1710N,31,108,122
2024/04/29 15:10,01F1621S,03F1710S,31,86,3
2024/04/29 15:10,01F1664N,03F1710S,31,25,7
2024/04/29 15:10,03F1651S,03F1710S,31,104,98
2024/04/29 15:10,03F1779N,03F1739N,31,111,101
2024/04/29 15:10,03F1710S,03F1739S,31,104,108
2024/04/29 15:10,03F1739N,03F1739S,31,5,6
2024/04/29 15:10,03F1860N,03F1779N,31,104,96
2024/04/29 15:10,03F1739S,03F1779S,31,108,74
2024/04/29 15:10,03F1941N,03F1860N,31,108,132
2024/04/29 15:10,03F1779S,03F1860S,31,108,59
2024/04/29 15:10,01F1906S,03F1941N,31,75,8
2024/04/29 15:10,01F1960N,03F1941N,31,75,49
2024/04/29 15:10,03F1992N,03F1941N,31,108,109
2024/04/29 15:10,03F1860S,03F1944S,31,104,109
2024/04/29 15:10,01F1906S,03F1991S,31,81,6
2024/04/29 15:10,01F1960N,03F1991S,31,72,36
2024/04/29 15:10,03F1944S,03F1991S,31,108,68
2024/04/29 15:10,03F2066N,03F1992N,31,104,88
2024/04/29 15:10,03F2078N,03F2066N,31,97,172
2024/04/29 15:10,03F1991S,03F2066S,31,108,60
2024/04/29 15:10,03F2100N,03F2078N,31,97,162
2024/04/29 15:10,03F2066S,03F2079S,31,97,127
2024/04/29 15:10,03F2125N,03F2100N,31,104,178
2024/04/29 15:10,03F2079S,03F2100S,31,100,125
2024/04/29 15:10,03F2153N,03F2125N,31,100,196
2024/04/29 15:10,03F2100S,03F2129S,31,100,117
2024/04/29 15:10,03F2129S,03F2152S,31,100,157
2024/04/29 15:10,03F2194N,03F2153N,31,104,176
2024/04/29 15:10,03F2231N,03F2194N,31,108,172
2024/04/29 15:10,03F2152S,03F2194S,31,104,151
2024/04/29 15:10,03F2260N,03F2231N,31,102,138
2024/04/29 15:10,03F2194S,03F2235S,31,108,130
2024/04/29 15:10,03F2306N,03F2260N,31,108,131
2024/04/29 15:10,03F2235S,03F2261S,31,108,119
2024/04/29 15:10,03F2306S,03F2306N,31,0,6
2024/04/29 15:10,03F2336N,03F2306N,31,104,122
2024/04/29 15:10,03F2261S,03F2306S,31,108,89
2024/04/29 15:10,03F2415N,03F2336N,31,108,95
2024/04/29 15:10,03F2306S,03F2336S,31,108,75
2024/04/29 15:10,03F2336N,03F2336S,31,0,0
2024/04/29 15:10,03F2447N,03F2415N,31,104,87
2024/04/29 15:10,03F2336S,03F2415S,31,108,69
2024/04/29 15:10,03F2535N,03F2447N,31,111,80
2024/04/29 15:10,03F2415S,03F2447S,31,111,55
2024/04/29 15:10,03F2614N,03F2535N,31,111,65
2024/04/29 15:10,03F2447S,03F2535S,31,108,61
2024/04/29 15:10,03F2709N,03F2614N,31,111,57
2024/04/29 15:10,03F2535S,03F2614S,31,102,70
2024/04/29 15:10,03F2747N,03F2709N,31,108,71
2024/04/29 15:10,03F2614S,03F2709S,31,91,50
2024/04/29 15:10,03F2747S,03F2747N,31,7,3
2024/04/29 15:10,03F2777N,03F2747N,31,108,94
2024/04/29 15:10,03F2709S,03F2747S,31,108,54
2024/04/29 15:10,03F2840N,03F2777N,31,111,73
2024/04/29 15:10,03F2747S,03F2777S,31,108,61
2024/04/29 15:10,03F2777N,03F2777S,31,0,3
2024/04/29 15:10,03F2899N,03F2840N,31,111,51
2024/04/29 15:10,03F2777S,03F2840S,31,108,65
2024/04/29 15:10,03F2923N,03F2899N,31,111,54
2024/04/29 15:10,03F2840S,03F2899S,31,111,51
2024/04/29 15:10,03F2985N,03F2923N,31,104,52
2024/04/29 15:10,03F2899S,03F2923S,31,61,43
2024/04/29 15:10,03F3101N,03F2985N,31,108,59
2024/04/29 15:10,03F2923S,03F2985S,31,61,61
2024/04/29 15:10,03F3187N,03F3101N,31,108,51
2024/04/29 15:10,03F2985S,03F3101S,31,108,55
2024/04/29 15:10,03F3187S,03F3187N,31,0,0
2024/04/29 15:10,03F3211N,03F3187N,31,108,57
2024/04/29 15:10,03F3101S,03F3187S,31,108,47
2024/04/29 15:10,03F3259N,03F3211N,31,111,63
2024/04/29 15:10,03F3187S,03F3211S,31,108,47
2024/04/29 15:10,03F3211N,03F3211S,31,1,2
2024/04/29 15:10,03F3307N,03F3259N,31,111,61
2024/04/29 15:10,03F3211S,03F3259S,31,111,46
2024/04/29 15:10,03F3392N,03F3307N,31,111,62
2024/04/29 15:10,03F3259S,03F3307S,31,108,67
2024/04/29 15:10,03F3445N,03F3392N,31,111,76
2024/04/29 15:10,03F3307S,03F3392S,31,111,83
2024/04/29 15:10,01F3126S,03F3445N,31,39,1
2024/04/29 15:10,01F3185N,03F3445N,31,82,20
2024/04/29 15:10,03F3496N,03F3445N,31,108,50
2024/04/29 15:10,03F3392S,03F3445S,31,91,84
2024/04/29 15:10,03F3588N,03F3496N,31,109,48
2024/04/29 15:10,01F3126S,03F3496S,31,82,9
2024/04/29 15:10,01F3185N,03F3496S,31,25,3
2024/04/29 15:10,03F3445S,03F3496S,31,100,73
2024/04/29 15:10,03F3670N,03F3588N,31,108,70
2024/04/29 15:10,03F3496S,03F3588S,31,108,54
2024/04/29 15:10,03F3743N,03F3670N,31,108,74
2024/04/29 15:10,03F3588S,03F3670S,31,108,86
2024/04/29 15:10,01F3590S,03F3743N,31,0,0
2024/04/29 15:10,01F3640N,03F3743N,31,93,9
2024/04/29 15:10,03F3854N,03F3743N,31,108,56
2024/04/29 15:10,03F3670S,03F3743S,31,108,74
2024/04/29 15:10,03F3916N,03F3854N,31,104,76
2024/04/29 15:10,01F3590S,03F3854S,31,82,1
2024/04/29 15:10,01F3640N,03F3854S,31,93,5
2024/04/29 15:10,03F3743S,03F3854S,31,108,39
2024/04/29 15:10,03F3984N,03F3916N,31,104,66
2024/04/29 15:10,03F3854S,03F3916S,31,111,50
2024/04/29 15:10,03F3916S,03F3981S,31,108,35
2024/04/29 15:10,03F4021N,03F3984N,31,104,54
2024/04/29 15:10,03F3981S,03F4018S,31,108,32
2024/04/29 15:10,03F4142N,03F4021N,31,108,48
2024/04/29 15:10,03F4168N,03F4142N,31,108,51
2024/04/29 15:10,03F4018S,03F4142S,31,108,40
2024/04/29 15:10,03F4232N,03F4168N,31,100,74
2024/04/29 15:10,03F4142S,03F4168S,31,104,24
2024/04/29 15:10,03F4259N,03F4232N,31,102,20
2024/04/29 15:10,03F4168S,03F4232S,31,100,41
2024/04/29 15:10,03F4232S,03F4263S,31,104,12
2024/04/29 15:10,03F0158S,05F0000S,31,32,62
2024/04/29 15:10,03F0201N,05F0000S,31,66,40
2024/04/29 15:10,05F0055N,05F0001N,31,75,115
2024/04/29 15:10,05F0287N,05F0055N,31,50,148
2024/04/29 15:10,05F0000S,05F0055S,31,75,96
2024/04/29 15:10,05F0309N,05F0287N,31,28,106
2024/04/29 15:10,05F0055S,05F0287S,31,79,94
2024/04/29 15:10,05F0438N,05F0309N,31,93,60
2024/04/29 15:10,05F0287S,05F0309S,31,90,65
2024/04/29 15:10,05F0528N,05F0438N,31,97,37
2024/04/29 15:10,05F0309S,05F0439S,31,93,48
2024/04/29 15:10,05FR113S,05F0439S,31,104,15
2024/04/29 15:10,05F0439S,05F0494S,31,95,14
2024/04/29 15:10,05F0438N,05FR143N,31,104,12
