TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 20:05,03F0217S,03F0301S,31,86,123
2024/04/29 20:05,03F0301S,03F0337S,31,86,111
2024/04/29 20:05,03F0394N,03F0338N,31,93,96
2024/04/29 20:05,03F0447N,03F0394N,31,100,145
2024/04/29 20:05,03F0337S,03F0394S,31,93,121
2024/04/29 20:05,03F0498N,03F0447N,31,100,213
2024/04/29 20:05,03F0394S,03F0447S,31,97,168
2024/04/29 20:05,03F0525N,03F0498N,31,104,181
2024/04/29 20:05,03F0447S,03F0498S,31,100,229
2024/04/29 20:05,01F0511S,03F0525N,31,79,9
2024/04/29 20:05,01F0532N,03F0525N,31,88,6
2024/04/29 20:05,03F0559N,03F0525N,31,104,132
2024/04/29 20:05,03F0498S,03F0525S,31,97,213
2024/04/29 20:05,03F0648N,03F0559N,31,100,146
2024/04/29 20:05,01F0511S,03F0559S,31,77,14
2024/04/29 20:05,01F0532N,03F0559S,31,18,2
2024/04/29 20:05,03F0525S,03F0559S,31,102,122
2024/04/29 20:05,03F0698N,03F0648N,31,104,118
2024/04/29 20:05,03F0559S,03F0648S,31,104,91
2024/04/29 20:05,03F0746N,03F0698N,31,104,144
2024/04/29 20:05,03F0648S,03F0698S,31,104,66
2024/04/29 20:05,03F0746S,03F0746N,31,10,3
2024/04/29 20:05,03F0783N,03F0746N,31,104,146
2024/04/29 20:05,03F0698S,03F0746S,31,104,75
2024/04/29 20:05,03F0846N,03F0783N,31,104,121
2024/04/29 20:05,03F0746S,03F0783S,31,108,82
2024/04/29 20:05,03F0783N,03F0783S,31,7,1
2024/04/29 20:05,03F0961N,03F0846N,31,104,100
2024/04/29 20:05,03F0783S,03F0846S,31,108,88
2024/04/29 20:05,03F0996N,03F0961N,31,100,98
2024/04/29 20:05,03F0846S,03F0961S,31,104,52
2024/04/29 20:05,01F0980S,03F0996N,31,68,21
2024/04/29 20:05,01F1045N,03F0996N,31,93,40
2024/04/29 20:05,03F1022N,03F0996N,31,104,50
2024/04/29 20:05,03F0961S,03F0996S,31,104,59
2024/04/29 20:05,03F1051N,03F1022N,31,100,93
2024/04/29 20:05,01F0980S,03F1022S,31,79,89
2024/04/29 20:05,01F1045N,03F1022S,31,68,4
2024/04/29 20:05,03F0996S,03F1022S,31,104,51
2024/04/29 20:05,03F1128N,03F1051N,31,104,67
2024/04/29 20:05,03F1022S,03F1051S,31,104,112
2024/04/29 20:05,03F1161N,03F1128N,31,108,58
2024/04/29 20:05,03F1051S,03F1128S,31,104,87
2024/04/29 20:05,03F1215N,03F1161N,31,108,46
2024/04/29 20:05,03F1128S,03F1161S,31,104,60
2024/04/29 20:05,03F1257N,03F1215N,31,115,54
2024/04/29 20:05,03F1161S,03F1215S,31,104,56
2024/04/29 20:05,03F1332N,03F1257N,31,111,41
2024/04/29 20:05,03F1215S,03F1257S,31,108,64
2024/04/29 20:05,03F1395N,03F1332N,31,111,55
