TimeInterval,GantryFrom,GantryTo,VehicleType,SpaceMeanSpeed,TrafficVolume
2024/04/29 21:40,01F0017N,01F0005N,31,93,45
2024/04/29 21:40,01F0029N,01F0017N,31,90,58
2024/04/29 21:40,01F0005S,01F0017S,31,82,43
2024/04/29 21:40,01F0061N,01F0029N,31,93,85
2024/04/29 21:40,01F0017S,01F0029S,31,90,60
2024/04/29 21:40,01F0099N,01F0061N,31,86,145
2024/04/29 21:40,01F0029S,01F0061S,31,93,78
2024/04/29 21:40,01F0147N,01F0099N,31,90,84
2024/04/29 21:40,01H0174N,01F0099N,31,100,33
2024/04/29 21:40,03F0087S,01F0099N,31,0,0
2024/04/29 21:40,03F0116N,01F0099N,31,82,37
2024/04/29 21:40,01F0061S,01F0099S,31,97,95
2024/04/29 21:40,01F0153N,01F0147N,31,90,160
2024/04/29 21:40,01F0099S,01F0147S,31,93,41
2024/04/29 21:40,03F0087S,01F0147S,31,97,9
2024/04/29 21:40,03F0116N,01F0147S,31,64,14
2024/04/29 21:40,01F0213N,01F0153N,31,90,103
2024/04/29 21:40,01F0147S,01F0153S,31,97,81
2024/04/29 21:40,01F0153S,01F0182S,31,93,69
2024/04/29 21:40,01F0233N,01F0213N,31,86,79
2024/04/29 21:40,01F0256N,01F0233N,31,90,131
2024/04/29 21:40,01F0182S,01F0248S,31,90,82
2024/04/29 21:40,01F0293N,01F0256N,31,97,133
2024/04/29 21:40,01F0248S,01F0264S,31,86,224
2024/04/29 21:40,01F0340N,01F0293N,31,97,145
2024/04/29 21:40,01F0264S,01F0293S,31,93,214
2024/04/29 21:40,01F0293S,01F0339S,31,93,177
2024/04/29 21:40,01H0305S,01F0339S,31,97,60
2024/04/29 21:40,01F0376N,01F0340N,31,93,202
2024/04/29 21:40,01H0447N,01F0340N,31,93,77
2024/04/29 21:40,01F0413N,01F0376N,31,100,114
2024/04/29 21:40,01F0339S,01F0376S,31,90,292
2024/04/29 21:40,01F0467N,01F0413N,31,93,105
2024/04/29 21:40,01F0376S,01F0413S,31,90,163
2024/04/29 21:40,01F0492N,01F0467N,31,97,138
2024/04/29 21:40,01F0413S,01F0467S,31,43,147
2024/04/29 21:40,01F0511N,01F0492N,31,104,136
2024/04/29 21:40,01F0467S,01F0492S,31,100,125
2024/04/29 21:40,01F0532N,01F0511N,31,93,145
2024/04/29 21:40,03F0525S,01F0511N,31,97,7
2024/04/29 21:40,03F0559N,01F0511N,31,95,2
2024/04/29 21:40,01F0492S,01F0511S,31,97,122
2024/04/29 21:40,01F0532S,01F0532N,31,3,19
2024/04/29 21:40,01F0557N,01F0532N,31,97,163
2024/04/29 21:40,01F0511S,01F0532S,31,93,96
2024/04/29 21:40,03F0525S,01F0532S,31,88,6
2024/04/29 21:40,03F0559N,01F0532S,31,0,0
2024/04/29 21:40,01F0584N,01F0557N,31,97,110
2024/04/29 21:40,01F0532S,01F0557S,31,93,154
2024/04/29 21:40,01F0557N,01F0557S,31,0,12
2024/04/29 21:40,01F0557S,01F0578S,31,93,107
2024/04/29 21:40,01F0633N,01F0584N,31,100,77
2024/04/29 21:40,01H0608N,01F0584N,31,100,22
2024/04/29 21:40,01F0664N,01F0633N,31,97,92
2024/04/29 21:40,01F0578S,01F0633S,31,93,84
2024/04/29 21:40,01H0579S,01F0633S,31,93,38
2024/04/29 21:40,01F0681N,01F0664N,31,100,131
2024/04/29 21:40,01F0633S,01F0664S,31,91,94
2024/04/29 21:40,01F0699N,01F0681N,31,93,99
2024/04/29 21:40,01F0664S,01F0681S,31,95,116
2024/04/29 21:40,01F0750N,01F0699N,31,100,122
2024/04/29 21:40,01F0681S,01F0699S,31,93,58
2024/04/29 21:40,01F0880N,01F0750N,31,97,140
2024/04/29 21:40,01F0699S,01F0750S,31,100,72
2024/04/29 21:40,01H0610S,01F0750S,31,97,73
2024/04/29 21:40,01F0928N,01F0880N,31,97,140
2024/04/29 21:40,01F0750S,01F0880S,31,100,129
2024/04/29 21:40,01F0956N,01F0928N,31,100,78
2024/04/29 21:40,01F0880S,01F0928S,31,100,109
2024/04/29 21:40,01F0928S,01F0950S,31,100,96
2024/04/29 21:40,01F0979N,01F0956N,31,100,71
2024/04/29 21:40,01F1045N,01F0979N,31,100,70
2024/04/29 21:40,03F0996S,01F0979N,31,115,10
2024/04/29 21:40,03F1022N,01F0979N,31,82,42
2024/04/29 21:40,01F0950S,01F0980S,31,100,82
2024/04/29 21:40,01F1123N,01F1045N,31,100,79
2024/04/29 21:40,01F0980S,01F1045S,31,100,83
2024/04/29 21:40,03F0996S,01F1045S,31,91,26
2024/04/29 21:40,03F1022N,01F1045S,31,10,1
2024/04/29 21:40,01F1292N,01F1123N,31,104,111
2024/04/29 21:40,01F1045S,01F1123S,31,100,51
2024/04/29 21:40,01F1389N,01F1292N,31,104,94
2024/04/29 21:40,01F1123S,01F1292S,31,104,67
2024/04/29 21:40,01F1465N,01F1389N,31,104,91
2024/04/29 21:40,01F1292S,01F1389S,31,100,74
2024/04/29 21:40,01F1572N,01F1465N,31,104,85
2024/04/29 21:40,01F1389S,01F1465S,31,104,69
2024/04/29 21:40,01F1621N,01F1572N,31,104,95
2024/04/29 21:40,01F1465S,01F1572S,31,104,79
2024/04/29 21:40,01F1664N,01F1621N,31,104,90
2024/04/29 21:40,03F1651S,01F1621N,31,18,1
2024/04/29 21:40,03F1710N,01F1621N,31,86,3
2024/04/29 21:40,01F1572S,01F1621S,31,106,70
2024/04/29 21:40,01F1699N,01F1664N,31,100,139
2024/04/29 21:40,01F1621S,01F1664S,31,108,69
2024/04/29 21:40,03F1651S,01F1664S,31,97,8
2024/04/29 21:40,03F1710N,01F1664S,31,95,4
2024/04/29 21:40,01F1774N,01F1699N,31,93,147
2024/04/29 21:40,01F1664S,01F1699S,31,104,97
2024/04/29 21:40,01F1802N,01F1774N,31,104,82
2024/04/29 21:40,01F1699S,01F1774S,31,104,87
2024/04/29 21:40,01F1839N,01F1802N,31,111,67
2024/04/29 21:40,01F1774S,01F1802S,31,111,54
2024/04/29 21:40,01F1906N,01F1839N,31,104,88
2024/04/29 21:40,01F1802S,01F1839S,31,108,88
2024/04/29 21:40,01F1960N,01F1906N,31,108,118
2024/04/29 21:40,03F1944S,01F1906N,31,79,5
2024/04/29 21:40,03F1992N,01F1906N,31,70,6
2024/04/29 21:40,01F1839S,01F1906S,31,104,73
2024/04/29 21:40,01F2011N,01F1960N,31,108,98
2024/04/29 21:40,01F1906S,01F1960S,31,108,88
2024/04/29 21:40,03F1944S,01F1960S,31,81,22
2024/04/29 21:40,03F1992N,01F1960S,31,75,30
2024/04/29 21:40,01F2089N,01F2011N,31,108,115
2024/04/29 21:40,01F1960S,01F2011S,31,108,99
2024/04/29 21:40,01F2156N,01F2089N,31,109,84
2024/04/29 21:40,01F2011S,01F2089S,31,108,107
2024/04/29 21:40,01F2249N,01F2156N,31,108,88
2024/04/29 21:40,01F2089S,01F2156S,31,108,102
2024/04/29 21:40,01F2322N,01F2249N,31,104,104
2024/04/29 21:40,01F2156S,01F2249S,31,111,60
2024/04/29 21:40,01F2394N,01F2322N,31,108,82
2024/04/29 21:40,01F2249S,01F2322S,31,109,56
2024/04/29 21:40,01F2425N,01F2394N,31,111,71
2024/04/29 21:40,01F2322S,01F2394S,31,108,78
2024/04/29 21:40,01F2472N,01F2425N,31,111,60
2024/04/29 21:40,01F2394S,01F2425S,31,111,86
2024/04/29 21:40,01F2514N,01F2472N,31,108,59
2024/04/29 21:40,01F2425S,01F2472S,31,111,60
2024/04/29 21:40,01F2603N,01F2514N,31,108,59
2024/04/29 21:40,01F2472S,01F2514S,31,108,50
2024/04/29 21:40,01F2674N,01F2603N,31,108,46
2024/04/29 21:40,01F2514S,01F2603S,31,108,49
2024/04/29 21:40,01F2714N,01F2674N,31,108,54
2024/04/29 21:40,01F2603S,01F2674S,31,108,57
2024/04/29 21:40,01F2827N,01F2714N,31,111,53
2024/04/29 21:40,01F2674S,01F2714S,31,104,65
2024/04/29 21:40,01F2866N,01F2827N,31,108,60
2024/04/29 21:40,01F2714S,01F2827S,31,108,64
2024/04/29 21:40,01F2930N,01F2866N,31,111,64
2024/04/29 21:40,01F2827S,01F2866S,31,111,88
2024/04/29 21:40,01F3019N,01F2930N,31,111,72
2024/04/29 21:40,01F2866S,01F2930S,31,61,62
2024/04/29 21:40,01F3083N,01F3019N,31,111,76
2024/04/29 21:40,01F2930S,01F3019S,31,82,59
2024/04/29 21:40,01F3126N,01F3083N,31,108,89
2024/04/29 21:40,01F3019S,01F3083S,31,108,62
2024/04/29 21:40,01F3185N,01F3126N,31,108,81
2024/04/29 21:40,03F3445S,01F3126N,31,0,0
2024/04/29 21:40,03F3496N,01F3126N,31,93,2
2024/04/29 21:40,01F3083S,01F3126S,31,111,73
2024/04/29 21:40,01F3227N,01F3185N,31,108,85
2024/04/29 21:40,01F3126S,01F3185S,31,104,71
2024/04/29 21:40,03F3445S,01F3185S,31,93,3
2024/04/29 21:40,03F3496N,01F3185S,31,0,0
2024/04/29 21:40,01F3252N,01F3227N,31,104,82
2024/04/29 21:40,01F3185S,01F3227S,31,104,96
2024/04/29 21:40,01F3286N,01F3252N,31,104,57
2024/04/29 21:40,01F3227S,01F3252S,31,108,99
2024/04/29 21:40,01F3366N,01F3286N,31,108,73
2024/04/29 21:40,01F3252S,01F3286S,31,104,93
2024/04/29 21:40,01F3398N,01F3366N,31,108,93
2024/04/29 21:40,01F3286S,01F3366S,31,104,94
2024/04/29 21:40,01F3460N,01F3398N,31,104,99
2024/04/29 21:40,01F3366S,01F3398S,31,111,120
2024/04/29 21:40,01F3535N,01F3460N,31,100,103
2024/04/29 21:40,01F3398S,01F3460S,31,108,112
2024/04/29 21:40,01F3559N,01F3535N,31,100,113
2024/04/29 21:40,01F3460S,01F3535S,31,100,117
2024/04/29 21:40,01F3590N,01F3559N,31,100,115
2024/04/29 21:40,01F3535S,01F3561S,31,100,125
2024/04/29 21:40,01F3640N,01F3590N,31,100,114
2024/04/29 21:40,03F3743S,01F3590N,31,0,0
2024/04/29 21:40,03F3854N,01F3590N,31,0,0
2024/04/29 21:40,01F3561S,01F3590S,31,100,119
2024/04/29 21:40,01F3676N,01F3640N,31,86,84
2024/04/29 21:40,01F3590S,01F3640S,31,100,120
2024/04/29 21:40,03F3743S,01F3640S,31,93,7
2024/04/29 21:40,03F3854N,01F3640S,31,86,3
2024/04/29 21:40,01F3696N,01F3676N,31,93,93
2024/04/29 21:40,01F3640S,01F3676S,31,104,106
2024/04/29 21:40,01F3676S,01F3686S,31,97,107
2024/04/29 21:40,01F3736N,01F3696N,31,90,7
2024/04/29 21:40,01F3686S,01F3736S,31,95,4
2024/04/29 21:40,01F0099S,01H0163S,31,111,26
2024/04/29 21:40,03F0087S,01H0163S,31,97,5
2024/04/29 21:40,03F0116N,01H0163S,31,88,18
2024/04/29 21:40,01H0200N,01H0174N,31,97,44
2024/04/29 21:40,01H0208N,01H0200N,31,97,75
2024/04/29 21:40,01H0163S,01H0206S,31,100,39
2024/04/29 21:40,01H0271N,01H0208N,31,100,91
2024/04/29 21:40,01F0340N,01H0271N,31,100,42
2024/04/29 21:40,01H0333N,01H0271N,31,97,49
2024/04/29 21:40,01H0206S,01H0305S,31,93,98
